Transaction_ID,Date,Customer_ID,Product_ID,Total_Cost,Sales_Channel,Order_Priority,Warehouse_Code,Ship_Mode,Delivery_Status,Customer_Satisfaction,Item_Returned,Return_Reason,Payment_Type,Taxable,Region,Country
79,2020-01-05 02:09:44,1050,510,6891.263837,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,South,Canada
9,2020-01-06 12:45:24,1026,527,8136.14646,Online,Low,WH-3,2-Day,Backorder,Satisfied,True,Wrong Item,PayPal,False,East,Mexico
244,2020-01-06 15:34:03,1009,515,1492.317922,Direct,Medium,WH-3,Regular,Pending,Unsatisfied,False,Late,Cash,True,South,Canada
906,2020-01-04 07:34:03,1093,516,8092.000725,Direct,Medium,WH-2,Express,Cancelled,Neutral,False,Damaged,Cash,False,West,Mexico
349,2020-01-08 20:19:28,1089,541,7647.779882,Online,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,Mexico
783,2020-01-04 13:37:18,1026,550,8191.912845,Partner,High,WH-1,2-Day,Delivered,Satisfied,False,Damaged,PayPal,True,North,Canada
945,2020-01-05 05:37:18,1029,516,5096.553818493923,Direct,Low,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Wire Transfer,True,West,Canada
272,2020-01-06 01:43:47,1070,526,6332.71791,Reseller,High,WH-2,Regular,Delivered,Satisfied,True,Damaged,Cash,False,East,Canada
139,2020-01-06 19:53:31,1042,529,7632.311668,Reseller,High,WH-2,Regular,Pending,Unsatisfied,True,Damaged,Cash,False,North,Mexico
33,2020-01-05 03:14:36,1037,513,8950.433455,Partner,Medium,WH-3,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,False,South,USA
355,2020-01-09 12:19:28,1039,535,1891.144438,Direct,Medium,WH-2,Regular,Backorder,Neutral,True,Not Specified,Credit Card,True,North,USA
531,2020-01-04 16:00:00,1001,543,6145.297359,Direct,Low,WH-2,Overnight,Delivered,Satisfied,True,Late,Credit Card,False,South,Canada
78,2020-01-09 14:29:11,1038,517,2163.669831,Partner,Critical,WH-3,2-Day,Delivered,Satisfied,True,Not Specified,PayPal,False,North,Mexico
645,2020-01-01 18:22:42,1074,544,1719.095691,Reseller,Low,WH-2,2-Day,Delivered,Satisfied,True,Late,PayPal,True,East,Mexico
341,2020-01-07 09:30:49,1085,518,9602.121085,Direct,Critical,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,West,Mexico
5,2020-01-01 22:55:08,1096,525,1285.999938,Partner,Critical,WH-2,Overnight,Pending,Neutral,False,Not Specified,PayPal,False,West,USA
743,2020-01-04 17:04:52,1042,542,5096.553818493923,Reseller,High,WH-3,Overnight,Backorder,Neutral,False,Not Specified,Cash,True,West,Canada
421,2020-01-08 08:12:58,1095,545,772.198062,Partner,Low,WH-2,2-Day,Cancelled,Unsatisfied,False,Wrong Item,Cash,True,West,USA
551,2020-01-08 12:06:29,1001,529,5046.019514,Partner,Low,WH-2,Express,Backorder,Neutral,False,Wrong Item,Wire Transfer,False,West,Mexico
695,2020-01-08 16:00:00,1026,560,1040.373279,Partner,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Cash,False,West,USA
590,2020-01-09 10:09:44,1097,526,5096.553818493923,Partner,Critical,WH-3,Regular,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
715,2020-01-03 13:24:19,1039,529,5096.553818493923,Partner,Medium,WH-1,Regular,Backorder,Neutral,False,Damaged,Cash,True,North,Canada
589,2020-01-08 09:43:47,1051,541,3083.568314,Direct,High,WH-1,Overnight,Backorder,Neutral,True,Not Specified,Credit Card,False,South,Mexico
869,2020-01-08 05:37:18,1030,527,1229.201588,Direct,Critical,WH-2,Express,Cancelled,Unsatisfied,True,Unknown,Credit Card,False,North,Mexico
712,2020-01-08 13:50:16,1011,552,5306.350716,Direct,Low,WH-2,Overnight,Pending,Satisfied,False,Late,Credit Card,False,North,Mexico
204,2020-01-04 15:47:02,1017,557,2518.249133,Online,Medium,WH-3,Express,Cancelled,Satisfied,True,Wrong Item,PayPal,True,North,Canada
223,2020-01-06 19:27:34,1064,531,5181.786053,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,True,South,Canada
165,2020-01-07 13:11:21,1026,544,7521.136271,Direct,High,WH-2,2-Day,Cancelled,Neutral,False,Not Specified,Credit Card,False,South,Canada
515,2020-01-09 20:58:23,1022,542,8274.614035,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Damaged,Cash,True,West,Canada
848,2020-01-09 12:19:28,1099,536,918.6256849,Online,High,WH-3,2-Day,Backorder,Satisfied,False,Not Specified,Cash,False,East,Canada
705,2020-01-04 20:06:29,1053,522,2883.351449,Direct,Low,WH-1,Express,Delivered,Satisfied,False,Unknown,Wire Transfer,False,North,Canada
936,2020-01-05 17:30:49,1089,520,3899.206869,Direct,Low,WH-2,Overnight,Pending,Neutral,False,Late,Credit Card,True,South,Mexico
425,2020-01-04 12:32:26,1043,547,3411.111816,Online,Medium,WH-2,Overnight,Delivered,Neutral,False,Not Specified,Cash,True,West,Canada
47,2020-01-08 01:04:52,1065,534,1697.019265,Partner,Medium,WH-1,Overnight,Cancelled,Neutral,False,Not Specified,Wire Transfer,True,West,Mexico
402,2020-01-01 21:11:21,1038,521,4234.487122,Online,High,WH-2,2-Day,Pending,Neutral,True,Wrong Item,Wire Transfer,True,East,USA
547,2020-01-05 05:37:18,1016,521,8569.740859,Reseller,Medium,WH-1,2-Day,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
864,2020-01-05 14:16:13,1094,560,7000.985365,Online,Low,WH-1,Regular,Delivered,Satisfied,True,Wrong Item,Wire Transfer,True,East,Mexico
392,2020-01-09 17:04:52,1027,542,2615.422752,Reseller,High,WH-3,2-Day,Pending,Unsatisfied,True,Unknown,PayPal,True,South,Mexico
429,2020-01-06 18:09:44,1011,525,9751.103927,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Not Specified,Wire Transfer,False,South,Mexico
348,2020-01-04 00:51:54,1004,556,4330.501015,Online,Critical,WH-1,Regular,Backorder,Satisfied,False,Late,Credit Card,True,East,USA
428,2020-01-04 14:29:11,1020,539,4278.001937,Direct,Critical,WH-3,2-Day,Cancelled,Satisfied,False,Late,Cash,False,North,Mexico
952,2020-01-09 17:04:52,1009,533,5096.553818493923,Direct,Low,WH-2,Regular,Cancelled,Satisfied,False,Damaged,Wire Transfer,True,West,USA
420,2020-01-03 11:40:32,1027,538,4232.503534,Reseller,Critical,WH-2,2-Day,Cancelled,Unsatisfied,False,Not Specified,Wire Transfer,True,East,Mexico
356,2020-01-02 08:25:57,1014,529,8412.832298,Direct,Critical,WH-2,Overnight,Cancelled,Neutral,True,Not Specified,Cash,False,East,Canada
796,2020-01-07 11:01:37,1079,555,9072.831123,Online,Low,WH-1,Express,Cancelled,Unsatisfied,True,Unknown,PayPal,False,South,Mexico
260,2020-01-09 18:35:41,1051,541,9413.999422,Direct,Low,WH-3,2-Day,Cancelled,Neutral,False,Late,Credit Card,True,East,Mexico
608,2020-01-05 06:16:13,1048,534,7908.298398,Reseller,High,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,South,Canada
395,2020-01-01 22:16:13,1068,558,4463.337476,Online,Critical,WH-3,Express,Pending,Unsatisfied,True,Not Specified,Wire Transfer,True,North,Canada
512,2020-01-02 09:17:50,1049,551,5783.81158,Online,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Credit Card,True,West,Mexico
383,2020-01-04 15:08:06,1029,553,9908.156886,Reseller,Critical,WH-1,2-Day,Pending,Satisfied,True,Not Specified,PayPal,True,East,USA
296,2020-01-02 03:53:31,1023,508,1627.115775,Partner,Low,WH-1,Express,Backorder,Unsatisfied,False,Damaged,PayPal,False,West,USA
566,2020-01-03 17:43:47,1032,550,978.9593492,Online,High,WH-3,Overnight,Delivered,Unsatisfied,False,Not Specified,Wire Transfer,False,South,Mexico
397,2020-01-03 06:42:10,1066,512,2123.895823,Reseller,Medium,WH-3,Regular,Backorder,Neutral,True,Damaged,Cash,True,West,Mexico
385,2020-01-01 11:27:34,1094,536,6233.523662,Direct,Low,WH-3,Overnight,Backorder,Unsatisfied,True,Late,Cash,False,North,Mexico
131,2020-01-01 03:01:37,1050,522,7383.683725,Partner,Low,WH-2,Overnight,Backorder,Neutral,False,Wrong Item,Cash,False,South,Mexico
554,2020-01-09 15:08:06,1066,505,5096.553818493923,Online,High,WH-3,Overnight,Backorder,Neutral,True,Late,Wire Transfer,True,West,Mexico
638,2020-01-03 05:11:21,1098,529,3404.567596,Online,Critical,WH-1,2-Day,Cancelled,Unsatisfied,False,Wrong Item,PayPal,True,North,Mexico
405,2020-01-09 05:24:19,1047,535,6786.327485,Reseller,Low,WH-2,2-Day,Cancelled,Neutral,False,Late,PayPal,True,West,Mexico
508,2020-01-08 16:25:57,1052,559,2414.519591,Partner,High,WH-1,Regular,Backorder,Unsatisfied,False,Wrong Item,Cash,False,East,Mexico
172,2020-01-05 22:03:15,1047,517,5096.553818493923,Partner,Low,WH-3,Overnight,Delivered,Unsatisfied,False,Unknown,Wire Transfer,True,North,Canada
276,2020-01-04 11:14:36,1084,515,8323.746153,Online,High,WH-2,Express,Delivered,Unsatisfied,False,Damaged,Cash,False,East,Mexico
198,2020-01-03 03:53:31,1057,544,5989.965571,Online,Critical,WH-1,2-Day,Delivered,Satisfied,False,Late,Cash,True,East,Canada
489,2020-01-09 19:53:31,1063,515,6877.07284,Reseller,High,WH-1,Regular,Delivered,Neutral,True,Damaged,PayPal,True,South,Mexico
573,2020-01-06 12:19:28,1055,549,6208.664054,Reseller,Medium,WH-2,Regular,Backorder,Unsatisfied,True,Damaged,Credit Card,False,East,USA
812,2020-01-05 08:25:57,1014,535,5096.553818493923,Direct,High,WH-1,Regular,Cancelled,Neutral,False,Wrong Item,Cash,False,East,Mexico
353,2020-01-09 13:50:16,1040,510,7449.216408,Reseller,High,WH-2,Regular,Cancelled,Satisfied,False,Late,PayPal,True,North,Mexico
802,2020-01-04 07:08:06,1087,544,8350.237704,Direct,Low,WH-2,2-Day,Backorder,Satisfied,False,Unknown,Wire Transfer,True,South,Mexico
732,2020-01-06 09:56:45,1073,511,5035.4538,Reseller,Low,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Credit Card,False,South,USA
457,2020-01-08 11:01:37,1029,516,5534.435576,Online,High,WH-2,2-Day,Backorder,Unsatisfied,False,Damaged,Credit Card,True,West,Canada
635,2020-01-06 05:24:19,1038,521,6035.787269,Online,Low,WH-1,Regular,Pending,Neutral,True,Unknown,PayPal,False,North,Mexico
281,2020-01-09 13:37:18,1001,549,8154.287994,Online,Low,WH-2,Overnight,Cancelled,Neutral,False,Damaged,Wire Transfer,True,East,Mexico
658,2020-01-02 22:55:08,1022,521,6362.506472,Online,Medium,WH-1,Regular,Cancelled,Unsatisfied,True,Damaged,Wire Transfer,True,East,Canada
725,2020-01-07 12:58:23,1036,502,5096.553818493923,Partner,Medium,WH-2,Regular,Cancelled,Satisfied,True,Not Specified,Credit Card,True,West,USA
414,2020-01-07 03:01:37,1029,514,8749.890477,Reseller,Low,WH-1,Regular,Pending,Satisfied,True,Damaged,PayPal,False,East,Mexico
40,2020-01-05 06:29:11,1073,546,8463.189,Partner,Low,WH-3,2-Day,Pending,Satisfied,False,Unknown,PayPal,True,North,USA
344,2020-01-09 08:38:55,1083,519,9375.889085,Reseller,Critical,WH-1,Express,Delivered,Satisfied,False,Wrong Item,Credit Card,False,East,Mexico
269,2020-01-08 11:14:36,1045,502,7074.106931,Partner,Medium,WH-1,2-Day,Delivered,Satisfied,False,Not Specified,Wire Transfer,False,South,Canada
867,2020-01-03 16:51:54,1045,505,4130.325011,Reseller,Critical,WH-3,Regular,Backorder,Unsatisfied,True,Late,Wire Transfer,True,South,USA
318,2020-01-09 03:53:31,1062,518,8419.6181,Direct,Low,WH-3,Overnight,Pending,Unsatisfied,False,Wrong Item,PayPal,True,South,Canada
381,2020-01-02 20:45:24,1064,536,7941.330838,Partner,Low,WH-1,Regular,Cancelled,Unsatisfied,False,Not Specified,Credit Card,False,North,USA
36,2020-01-03 06:29:11,1083,539,5149.229105,Online,Critical,WH-1,Regular,Pending,Unsatisfied,False,Late,Wire Transfer,False,East,Canada
835,2020-01-01 01:43:47,1016,539,4136.448954,Online,Low,WH-2,Regular,Backorder,Satisfied,False,Wrong Item,Cash,True,North,Canada
225,2020-01-01 05:50:16,1059,532,6162.778575,Reseller,High,WH-3,Express,Backorder,Unsatisfied,True,Wrong Item,Wire Transfer,True,West,Canada
404,2020-01-08 17:56:45,1031,533,657.628566,Direct,Low,WH-2,2-Day,Pending,Satisfied,True,Not Specified,Cash,False,North,Mexico
63,2020-01-08 13:37:18,1094,515,2577.743103,Partner,Low,WH-1,Overnight,Backorder,Unsatisfied,True,Late,PayPal,True,East,Canada
773,2020-01-08 19:14:36,1080,557,9723.932371,Online,High,WH-2,Express,Cancelled,Satisfied,True,Wrong Item,Cash,True,North,Canada
175,2020-01-06 12:19:28,1014,508,3729.732706,Direct,Critical,WH-3,Regular,Pending,Unsatisfied,False,Not Specified,Cash,True,West,Canada
114,2020-01-07 07:34:03,1023,504,2442.259538,Direct,Critical,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,South,Canada
99,2020-01-04 14:42:10,1010,511,2762.39321,Partner,Low,WH-1,Express,Delivered,Neutral,False,Late,PayPal,False,East,Mexico
784,2020-01-07 06:55:08,1047,524,9530.061799,Online,Critical,WH-3,Express,Backorder,Satisfied,False,Late,Cash,True,North,Canada
329,2020-01-07 22:29:11,1040,555,4254.963497,Partner,High,WH-3,Regular,Delivered,Satisfied,True,Late,Cash,False,West,Mexico
726,2020-01-08 15:21:05,1020,549,1083.739756,Direct,Critical,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,False,West,Canada
807,2020-01-04 13:24:19,1039,517,8346.356931,Partner,Critical,WH-2,Regular,Cancelled,Neutral,True,Late,Wire Transfer,False,South,Mexico
561,2020-01-02 02:48:39,1001,555,5707.379426,Partner,Critical,WH-1,Regular,Cancelled,Unsatisfied,False,Wrong Item,Cash,False,West,USA
691,2020-01-09 21:24:19,1071,555,3906.905029,Reseller,Critical,WH-3,Regular,Delivered,Satisfied,True,Late,PayPal,False,South,Canada
43,2020-01-07 03:14:36,1045,541,4364.645609,Online,High,WH-3,Express,Backorder,Neutral,True,Wrong Item,Cash,True,West,Canada
888,2020-01-02 23:21:05,1043,517,8076.38343,Online,Low,WH-1,2-Day,Pending,Neutral,True,Wrong Item,Credit Card,False,North,Mexico
680,2020-01-04 23:21:05,1086,523,6329.560078,Reseller,Critical,WH-1,2-Day,Backorder,Neutral,False,Damaged,Wire Transfer,True,North,USA
913,2020-01-01 12:19:28,1041,517,8731.020244,Reseller,High,WH-1,Regular,Backorder,Satisfied,True,Damaged,Cash,False,West,Canada
247,2020-01-03 07:47:02,1040,522,1627.736407,Partner,Critical,WH-1,2-Day,Cancelled,Unsatisfied,True,Wrong Item,Wire Transfer,False,South,USA
384,2020-01-02 08:38:55,1033,534,5096.553818493923,Direct,Medium,WH-1,2-Day,Backorder,Neutral,False,Late,Credit Card,False,South,Canada
287,2020-01-02 23:21:05,1011,509,8488.632749,Reseller,Low,WH-3,Regular,Pending,Neutral,False,Not Specified,Cash,True,West,Canada
513,2020-01-05 09:43:47,1029,514,7905.408664,Direct,Critical,WH-3,Express,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,Canada
403,2020-01-02 08:51:54,1013,515,1452.332855,Partner,Low,WH-1,2-Day,Backorder,Satisfied,True,Not Specified,Credit Card,False,East,Canada
870,2020-01-01 14:55:08,1068,532,5096.553818493923,Partner,Low,WH-3,Express,Backorder,Neutral,False,Wrong Item,PayPal,True,West,USA
780,2020-01-08 22:03:15,1015,527,5096.553818493923,Reseller,High,WH-3,Overnight,Cancelled,Unsatisfied,False,Not Specified,Credit Card,True,East,USA
781,2020-01-07 13:24:19,1059,537,6886.381529,Partner,Critical,WH-2,2-Day,Delivered,Satisfied,True,Wrong Item,Credit Card,True,South,USA
14,2020-01-05 03:01:37,1027,543,6427.985613,Direct,Critical,WH-2,Express,Backorder,Neutral,True,Damaged,Cash,False,North,Canada
819,2020-01-07 05:37:18,1003,514,1066.077425,Reseller,High,WH-3,Express,Backorder,Satisfied,False,Late,PayPal,True,East,Canada
529,2020-01-08 08:38:55,1049,556,3581.129085,Online,Medium,WH-1,Regular,Pending,Neutral,False,Wrong Item,Credit Card,True,West,USA
236,2020-01-03 01:43:47,1094,551,5882.74996,Partner,Critical,WH-3,2-Day,Delivered,Neutral,False,Damaged,Cash,True,West,Mexico
212,2020-01-02 10:22:42,1100,508,7065.030221,Reseller,Medium,WH-3,2-Day,Backorder,Satisfied,False,Wrong Item,Credit Card,False,South,Canada
578,2020-01-06 13:50:16,1093,546,7289.828918,Online,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Cash,False,East,USA
919,2020-01-08 08:00:00,1047,516,4326.025105,Direct,Medium,WH-1,Regular,Delivered,Unsatisfied,False,Not Specified,Cash,False,South,USA
2,2020-01-04 22:03:15,1033,513,3755.128892,Partner,High,WH-1,2-Day,Cancelled,Neutral,True,Damaged,PayPal,True,West,Mexico
267,2020-01-07 05:24:19,1026,522,5096.553818493923,Partner,Low,WH-2,Regular,Pending,Unsatisfied,False,Damaged,Cash,True,South,USA
467,2020-01-02 23:21:05,1090,508,6957.12356,Direct,Critical,WH-2,2-Day,Pending,Unsatisfied,True,Damaged,Cash,False,North,USA
101,2020-01-06 00:00:00,1017,506,4946.656015,Direct,Medium,WH-2,Regular,Delivered,Satisfied,False,Not Specified,PayPal,True,South,Mexico
972,2020-01-07 08:00:00,1077,506,6443.978166,Online,Medium,WH-1,Regular,Delivered,Neutral,False,Damaged,Credit Card,False,East,USA
230,2020-01-09 14:55:08,1053,560,9072.923816,Reseller,High,WH-1,Regular,Backorder,Neutral,False,Late,Credit Card,True,North,USA
637,2020-01-08 17:56:45,1009,560,3605.939731,Direct,Critical,WH-2,Express,Delivered,Unsatisfied,True,Late,Credit Card,True,West,USA
782,2020-01-04 01:43:47,1026,504,5072.140537,Partner,Critical,WH-2,Regular,Pending,Unsatisfied,False,Unknown,Cash,False,South,Mexico
56,2020-01-08 11:40:32,1054,507,5750.291544,Reseller,Low,WH-3,Regular,Delivered,Unsatisfied,False,Wrong Item,Cash,True,North,USA
255,2020-01-03 00:25:57,1075,560,5096.553818493923,Online,Medium,WH-3,2-Day,Cancelled,Neutral,False,Not Specified,Cash,True,West,Mexico
26,2020-01-04 17:17:50,1069,530,6838.517203,Direct,Critical,WH-1,Overnight,Delivered,Unsatisfied,True,Unknown,Wire Transfer,False,North,Mexico
974,2020-01-05 12:19:28,1069,522,4369.97248,Reseller,Critical,WH-1,2-Day,Cancelled,Neutral,False,Wrong Item,PayPal,True,South,Mexico
646,2020-01-07 06:29:11,1030,538,5995.678828,Direct,Low,WH-2,Overnight,Backorder,Satisfied,False,Not Specified,Credit Card,False,North,USA
312,2020-01-03 12:19:28,1038,503,9415.580503,Partner,Low,WH-2,Express,Cancelled,Neutral,True,Not Specified,Wire Transfer,False,East,USA
142,2020-01-02 05:50:16,1021,516,2750.866587,Partner,High,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,South,Mexico
291,2020-01-07 14:55:08,1033,531,8324.424302,Reseller,Low,WH-1,Regular,Delivered,Neutral,True,Late,Cash,False,South,Mexico
818,2020-01-01 23:21:05,1098,509,2255.96478,Direct,Critical,WH-2,Overnight,Delivered,Satisfied,True,Damaged,Wire Transfer,False,North,Canada
666,2020-01-07 14:29:11,1075,529,5096.553818493923,Partner,Medium,WH-1,Regular,Pending,Satisfied,True,Damaged,Wire Transfer,True,South,USA
556,2020-01-01 10:48:39,1094,522,1275.18784,Reseller,High,WH-2,Regular,Cancelled,Neutral,False,Wrong Item,PayPal,True,West,Canada
686,2020-01-08 03:01:37,1091,543,5096.553818493923,Partner,High,WH-2,Overnight,Delivered,Unsatisfied,False,Late,Credit Card,False,West,Canada
280,2020-01-06 14:55:08,1047,544,3944.318067,Online,Critical,WH-3,2-Day,Delivered,Neutral,True,Wrong Item,Credit Card,False,East,Mexico
197,2020-01-07 16:25:57,1039,517,7661.746786,Partner,Critical,WH-2,Overnight,Pending,Satisfied,False,Not Specified,Wire Transfer,True,West,Canada
550,2020-01-04 04:19:28,1018,508,3742.527137,Reseller,Medium,WH-2,Regular,Pending,Unsatisfied,True,Unknown,Credit Card,False,East,Mexico
285,2020-01-01 00:12:58,1038,559,4933.584648,Reseller,High,WH-3,Regular,Delivered,Neutral,False,Damaged,Wire Transfer,False,North,Mexico
74,2020-01-09 01:56:45,1051,527,1326.663574,Partner,Low,WH-1,Regular,Backorder,Satisfied,False,Damaged,Credit Card,True,North,Mexico
106,2020-01-03 10:09:44,1069,511,4584.859534,Online,Medium,WH-2,Express,Backorder,Neutral,False,Wrong Item,PayPal,False,North,Mexico
15,2020-01-01 18:48:39,1049,545,3099.58397,Partner,Low,WH-2,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,East,Canada
825,2020-01-06 16:51:54,1087,507,1261.004403,Partner,High,WH-3,Overnight,Cancelled,Unsatisfied,True,Late,PayPal,False,South,Mexico
986,2020-01-05 22:03:15,1098,538,9173.893935,Partner,Low,WH-1,Regular,Pending,Satisfied,False,Damaged,PayPal,False,East,Mexico
983,2020-01-09 07:47:02,1067,547,8196.530355,Online,Critical,WH-2,Regular,Backorder,Neutral,True,Damaged,Cash,False,East,Canada
302,2020-01-04 17:43:47,1002,559,4373.606998,Direct,Low,WH-2,Express,Delivered,Neutral,False,Wrong Item,Wire Transfer,False,North,Canada
69,2020-01-01 02:48:39,1079,520,5926.974464,Online,Medium,WH-2,Overnight,Delivered,Satisfied,False,Wrong Item,Credit Card,True,West,Canada
928,2020-01-03 00:51:54,1082,520,5096.553818493923,Partner,High,WH-2,Regular,Delivered,Unsatisfied,True,Wrong Item,Wire Transfer,False,West,USA
105,2020-01-09 23:08:06,1088,551,5096.553818493923,Partner,Medium,WH-3,Regular,Pending,Neutral,False,Late,Credit Card,True,West,Mexico
58,2020-01-02 04:06:29,1050,541,6785.838966,Reseller,Low,WH-3,2-Day,Backorder,Satisfied,True,Late,Wire Transfer,False,South,USA
909,2020-01-09 08:38:55,1074,557,4490.104541,Direct,High,WH-2,Regular,Cancelled,Neutral,False,Damaged,Cash,False,South,USA
798,2020-01-04 10:48:39,1009,505,2555.161387,Direct,High,WH-1,2-Day,Delivered,Neutral,True,Wrong Item,Cash,False,South,Canada
683,2020-01-03 22:03:15,1057,550,6039.737081,Reseller,High,WH-1,Express,Backorder,Unsatisfied,True,Late,PayPal,False,West,Mexico
328,2020-01-04 03:14:36,1001,519,1166.027327,Reseller,Low,WH-2,Regular,Delivered,Unsatisfied,True,Late,Cash,True,East,Mexico
103,2020-01-02 19:27:34,1017,515,7725.468603,Direct,Medium,WH-3,Express,Delivered,Unsatisfied,True,Wrong Item,Cash,True,West,USA
446,2020-01-03 12:58:23,1043,556,5096.553818493923,Partner,Medium,WH-3,Overnight,Cancelled,Neutral,True,Wrong Item,PayPal,False,South,USA
434,2020-01-08 22:42:10,1023,517,9090.311268,Reseller,Medium,WH-2,Overnight,Backorder,Neutral,True,Not Specified,Cash,True,South,Canada
559,2020-01-06 04:06:29,1063,501,6498.065597,Direct,Critical,WH-3,Express,Pending,Unsatisfied,True,Wrong Item,Cash,False,East,Canada
644,2020-01-09 23:21:05,1081,535,6507.764436,Direct,High,WH-3,2-Day,Backorder,Satisfied,True,Late,Credit Card,False,East,Canada
471,2020-01-04 08:25:57,1057,557,7123.055075,Partner,Medium,WH-2,Overnight,Delivered,Unsatisfied,False,Damaged,Cash,True,East,Canada
451,2020-01-06 11:27:34,1037,531,7648.449207,Partner,High,WH-3,Regular,Backorder,Neutral,True,Late,Cash,True,West,Canada
823,2020-01-04 13:50:16,1090,502,2654.339941,Partner,Low,WH-1,Regular,Cancelled,Satisfied,True,Wrong Item,PayPal,True,West,USA
975,2020-01-09 15:08:06,1077,543,5453.081704,Online,High,WH-2,Express,Pending,Unsatisfied,True,Not Specified,Cash,True,West,Mexico
461,2020-01-05 22:03:15,1086,512,7721.528833,Partner,Critical,WH-2,2-Day,Delivered,Neutral,True,Late,PayPal,True,North,Canada
249,2020-01-07 09:17:50,1024,520,2539.610931,Online,Critical,WH-2,2-Day,Backorder,Neutral,True,Unknown,Cash,True,North,Canada
549,2020-01-01 19:40:32,1019,555,7474.436961,Online,High,WH-1,Express,Pending,Satisfied,False,Unknown,PayPal,True,East,Canada
314,2020-01-08 22:55:08,1094,560,1229.628959,Online,High,WH-2,Regular,Delivered,Satisfied,False,Damaged,Cash,True,East,Canada
409,2020-01-07 08:25:57,1056,548,725.2236596,Online,Low,WH-1,Overnight,Delivered,Satisfied,True,Unknown,PayPal,False,West,Mexico
615,2020-01-06 18:22:42,1085,534,5632.844364,Reseller,Medium,WH-3,2-Day,Delivered,Satisfied,False,Late,Cash,True,West,Mexico
277,2020-01-04 11:27:34,1097,534,8296.613527,Reseller,High,WH-3,Overnight,Delivered,Satisfied,False,Damaged,Wire Transfer,True,South,Mexico
723,2020-01-07 18:48:39,1056,530,6767.057593,Online,Medium,WH-2,Regular,Pending,Neutral,False,Damaged,Wire Transfer,True,South,Canada
407,2020-01-08 21:37:18,1088,508,2048.681581,Direct,Low,WH-1,Express,Cancelled,Unsatisfied,True,Late,Credit Card,False,South,Canada
313,2020-01-08 12:45:24,1035,541,6786.888458,Partner,Low,WH-1,Overnight,Delivered,Unsatisfied,False,Wrong Item,Wire Transfer,False,North,Canada
934,2020-01-03 02:09:44,1099,530,5096.124129,Partner,Medium,WH-3,2-Day,Cancelled,Satisfied,False,Wrong Item,Cash,True,West,USA
144,2020-01-06 08:00:00,1001,559,5874.924771,Partner,High,WH-3,Regular,Cancelled,Neutral,False,Damaged,PayPal,False,West,USA
66,2020-01-04 11:40:32,1017,529,3214.221893,Reseller,Low,WH-3,2-Day,Delivered,Neutral,False,Late,PayPal,True,East,Mexico
130,2020-01-02 09:43:47,1032,520,971.3365467,Partner,Low,WH-1,Overnight,Backorder,Satisfied,True,Wrong Item,Wire Transfer,True,North,USA
540,2020-01-03 21:11:21,1032,516,5096.553818493923,Online,Low,WH-2,Regular,Pending,Satisfied,True,Damaged,Cash,False,South,USA
741,2020-01-05 10:22:42,1061,556,2483.893887,Reseller,Medium,WH-3,2-Day,Pending,Satisfied,True,Not Specified,Wire Transfer,True,North,USA
852,2020-01-05 15:34:03,1062,536,933.0590005,Online,High,WH-2,Overnight,Cancelled,Unsatisfied,False,Wrong Item,Wire Transfer,False,West,USA
154,2020-01-01 05:50:16,1027,560,785.986786,Partner,Critical,WH-1,Regular,Delivered,Satisfied,False,Unknown,PayPal,False,South,Mexico
897,2020-01-09 09:56:45,1077,558,9928.888892,Reseller,Critical,WH-1,Regular,Cancelled,Satisfied,True,Damaged,Cash,False,West,USA
811,2020-01-05 05:11:21,1017,515,4434.340148,Reseller,High,WH-1,2-Day,Pending,Neutral,True,Damaged,PayPal,True,West,Canada
90,2020-01-04 11:40:32,1097,529,5096.553818493923,Online,Medium,WH-2,Regular,Pending,Unsatisfied,False,Wrong Item,Cash,True,South,USA
75,2020-01-04 01:17:50,1038,517,5789.456654,Partner,High,WH-2,Express,Pending,Unsatisfied,False,Damaged,PayPal,False,South,Canada
266,2020-01-03 02:09:44,1008,526,5096.553818493923,Direct,High,WH-3,Regular,Cancelled,Satisfied,True,Late,Credit Card,True,West,USA
